Total Households Serviced,Single Family Dwellings,Multi-Family Dwellings,User Pay Waste Collection (Pay-As-You-Throw),Full User Pay,Partial User Pay,Bag Limit Program for Garbage Collection,Program Code,Municipal Group,Single Stream,Residential Collection Costs,Residential Processing Costs,Residential Depot/Transfer Costs,Residential Promotion & Education Costs,Interest on Municipal  Capital,Administration Costs,Total Gross Revenue,Year,TOTAL Reported and/or Calculated Marketed Tonnes,operation cost,Program efficiency,change of Households Serviced,change of Marketed Tonnes,Quadrant
4927,52,52,False,False,False,True,321,7,False,277026.96,120689.84,0.0,1932.74,5039.53,17820.66,0.0,2021,578.1517201304339,415537.46,0.0040616454611444195,32.0,-157.43827986956614,2
57836,52,52,True,False,True,False,324,4,False,3110305.86,1981859.97,6813.84,75841.34,43608.17,209401.38,1691010.1199999999,2021,7255.69,5308381.05,0.003859014353905539,1566.0,-96.52000000000044,2
3535,52,52,True,True,False,False,325,7,False,310187.23,43679.97,0.0,11826.119999999999,0.0,11207.32,153.76,2021,428.3557515449402,365074.51999999996,0.0033706641928207613,0.0,43.110145746392845,3
3744,26,26,True,True,False,True,331,9,False,20092.52,0.0,169975.4,2148.25,571.99,7071.04,0.0,2021,385.9931146933256,197138.96,0.006097969359516845,26.0,10.828150042650293,1
146530,26,26,True,False,True,True,335,2,True,8556899.52,5308627.02,2520790.88,244655.85,149583.81,538425.42,4908779.14,2021,27614.17,16924742.84,0.003758436293906745,3046.0,1259.900000000005,1
1821,26,26,False,False,False,True,346,7,False,146239.65,35225.2,139.39,1984.92,0.0,5547.37,40742.36,2021,214.97,187151.61,0.003343107436189847,20.0,-12.77000000000001,2
204609,52,52,True,False,True,False,357,2,False,14492624.02,5331007.7,324572.81,106004.63,164123.86,742242.28,8459848.2,2021,37884.24,20890446.81,0.004214479320123413,2126.0,1939.4900000000052,1
2459,52,52,True,False,True,False,358,7,False,201110.56000000003,28734.75,0.0,0.0,0.0,6899.5,35453.869999999995,2021,166.38,236744.81000000003,0.0027017761108308748,-122.0,-162.75,4
10470,52,52,True,False,True,False,361,7,False,1007027.31,0.0,40681.68,7602.36,0.0,32625.02,10430.98,2021,1602.4448307656724,1080334.01,0.0037914631185972797,305.0,-58.83614019575248,2
4417,26,26,False,False,False,False,369,9,False,28566.16,100753.0,228789.48,2537.25,1818.73,15578.44,0.0,2021,439.63,373687.08,0.00372905919433377,-68.0,17.800000000000068,3
2397,0,0,False,False,False,False,372,8,False,0.0,47289.9,44044.53,0.0,1323.98,3687.12,0.0,2021,146.48999999999998,95021.54999999999,0.00623614056982629,114.0,-0.3100000000000023,2
1986,0,0,False,False,False,False,375,8,False,0.0,0.0,221152.0,0.0,6528.07,9903.92,0.0,2021,196.14000000000004,231055.92,0.002701192948306071,34.0,30.460000000000008,1
5216,52,52,True,False,True,False,376,7,True,239503.0,139440.0,366.3,1100.0,0.0,11441.61,0.0,2021,718.2067101281249,390750.91,0.004953287343789486,58.0,-11.986260748529276,2
1900,26,26,True,False,True,False,382,7,False,76107.43,33485.5,0.0,4957.18,0.0,3535.65,40035.12,2021,210.24,113128.57999999999,0.0055867873171276195,42.0,-11.460000000000008,2
7445,52,52,True,True,False,True,389,7,False,527890.72,0.0,74053.6,2333.45,0.0,19656.07,425.0,2021,951.5887177287595,621600.3899999999,0.004281990652622797,36.0,107.80429282032617,1
7252,26,26,False,False,False,True,394,6,False,117181.07,213338.94,88236.62,3403.78,0.0,20551.45,36858.27,2021,470.35,439308.08,0.004204073311762229,239.0,-49.40999999999997,2
5080,0,0,False,False,False,False,404,8,False,0.0,0.0,356899.44,500.0,10411.17,14188.33,85544.09,2021,684.34,371087.77,0.005024480642672295,2.0,46.42999999999995,1
1649,0,0,False,False,False,False,413,8,True,0.0,0.0,49201.649999999994,451.04,246.6,2138.55,0.0,2021,97.20999999999997,51340.2,0.007798449123946405,-8.0,14.289999999999964,3
3650,26,26,False,False,False,True,414,6,True,215926.71,0.0,0.0,9457.29,2282.92,7336.87,10880.91,2021,162.9831464964022,223263.58,0.0034546169286313972,0.0,-28.25042094296984,4
1200,0,0,True,True,False,False,416,9,False,0.0,0.0,41155.94,1048.8,0.0,2110.24,0.0,2021,0.0,43266.18,0.0,0.0,-67.15792654375437,4
5308,52,52,False,False,False,True,420,9,True,217651.68,71257.73,140474.47,5971.2,0.0,14164.92,81.46,2021,404.2721572693481,443548.8,0.0033026379307205447,13.0,6.0100545269259555,1
5840,52,52,False,False,False,False,426,6,False,190116.32,0.0,20678.18,3175.0,0.0,6482.59,0.0,2021,378.2278011859357,217277.09,0.006840206476882402,198.0,-123.68384548345824,2
3040,52,52,True,False,True,False,427,5,False,202530.0,66349.28,0.0,1211.44,0.0,8126.95,80468.81999999999,2021,414.94,277006.23000000004,0.004054524289045622,6.0,-22.130000000000052,2
37741,26,26,True,False,True,True,429,4,False,741238.54,423401.75,346230.53,17849.94,840.35,50102.29,627296.4,2021,4026.183000000001,1560973.11,0.007896925396912304,-10862.0,15.376200000001063,3
17740,52,52,False,False,False,True,430,6,True,891591.49,588775.82,215770.5,23800.52,14190.76,70767.48,1180.0,2021,2365.2538032626444,1766905.29,0.0036660839990342994,0.0,-437.54416809888653,4
3422,52,52,True,True,False,True,434,7,True,140277.75,0.0,0.0,4527.26,0.0,4434.7,0.0,2021,278.25887895072935,144712.45,0.006743084809035246,115.0,-2.2658546435996527,2
3721,52,52,False,False,False,False,437,7,True,247133.01,3872.71,0.0,2748.31,0.0,7694.86,0.0,2021,371.67552797006766,258700.58,0.004545842829682486,82.0,9.764742571878514,1
426010,52,52,False,False,False,True,441,2,False,14879581.6,7898713.41,14883.79,171503.55,9171.47,790848.28,15408279.37,2021,61685.69000000001,23584027.08,0.006873598261348781,9167.0,1287.0300000000134,1
69,52,52,False,False,False,False,443,6,True,16583.5,0.0,0.0,0.0,0.0,497.51,0.0,2021,13.61,17081.01,0.0017940727964214215,0.0,-1.450000000000001,4
5848,26,26,False,False,False,True,502,7,True,282057.63,226337.63,0.0,4500.0,0.0,15476.86,136878.49,2021,529.2401248316418,523872.12,0.0033581862359686005,-88.0,-28.841109265726004,4
3052,52,52,True,False,True,False,503,7,False,194411.45,53387.04,0.0,3875.2799999999997,0.0,7627.72,69322.05,2021,372.29,255426.21000000002,0.004173183587466614,-215.0,-46.93000000000001,4
713,0,0,False,False,False,False,508,9,False,0.0,0.0,131807.7,0.0,13.17,5559.32,0.0,2021,43.52962746910932,137367.02000000002,0.0012824922909546147,2.0,-4.7618577539293625,2
5991,52,52,True,True,False,False,510,7,False,330943.08,170019.51,0.0,3298.49,0.0,15207.61,43742.12,2021,519.012496356639,516170.2,0.0034162184922189556,9.0,-11.75750364336102,2
4078,0,0,True,False,True,False,512,9,False,0.0,0.0,210993.33000000002,28057.71,0.0,9808.84,14461.329999999998,2021,193.2554011302425,220802.17,0.004020555798133261,60.0,-52.47760726491046,2
3922,52,52,False,False,False,True,516,9,False,23119.2,0.0,184266.24,67.84,426.02,7792.67,16.02,2021,306.5412346826856,215178.11000000002,0.005095656650772181,28.0,-140.4135373150337,2
2712,0,0,True,False,True,False,521,9,False,0.0,0.0,310079.56,12460.17,4123.68,16169.03,429.75,2021,134.6865111168773,326248.59,0.001852500145720023,11.0,0.6748153053819692,1
1412,0,0,False,False,False,False,522,9,False,0.0,28779.38,77002.38,1994.69,1469.14,4886.69,18.0,2021,85.76942320309286,110668.45000000001,0.0031445591312295944,-2.0,10.129853762508233,3
6098,0,0,True,False,True,False,523,9,False,0.0,92035.62000000001,302925.15,4126.32,515.08,15724.31,1339.11,2021,636.3608611564514,410685.08,0.00479663326545975,0.0,11.29158832529663,3
4600,52,52,False,False,False,False,524,5,False,188521.57,65643.04,7355.25,5968.71,0.0,8319.62,17687.95,2021,521.276282667268,269839.48,0.005738619204395223,122.0,5.017102777928585,1
2251,0,0,False,False,False,False,527,9,False,0.0,13139.71,123671.82,3300.0,364.22,6760.99,0.0,2021,139.82828932629033,143572.52,0.003907634601052207,81.0,-15.170258530128223,2
15309,52,52,False,False,False,True,531,7,True,545671.98,0.0,42893.17,14616.67,424.04,18981.1,11689.38,2021,1874.19,607546.25,0.008816594667932123,290.0,27.270000000000437,1
167,0,0,False,False,False,False,537,8,True,0.0,5101.4,4912.76,61.14,0.0,303.48,0.0,2021,11.84685523835105,10317.64,0.004311013728522273,17.0,-0.0031858690364199305,2
1140,0,0,False,False,False,False,543,9,False,0.0,0.0,67585.79000000001,0.0,0.0,2537.55,0.0,2021,82.69839526231716,70123.34000000001,0.00437863126030712,6.0,3.287275599166634,1
218,52,52,False,False,False,False,545,8,False,0.0,0.0,8880.4,90.0,0.0,345.01,0.0,2021,13.284389435241188,9225.41,0.00583328733971438,-1.0,-2.4970280859101965,4
2562,52,52,True,True,False,False,547,9,False,36362.47,24907.29,84332.45,2445.0,782.37,6943.33,0.0,2021,235.27583772559925,152545.53999999998,0.005089542113646908,0.0,15.039899268253635,3
3684,0,0,False,False,False,False,550,7,True,0.0,0.0,451064.9,1866.27,0.0,18481.15,0.0,2021,308.13,469546.05000000005,0.0022690737480259614,0.0,8.620000000000005,3
1522,26,26,True,False,True,False,551,7,False,199733.54,18386.12,18380.78,953.25,43.72,7512.48,0.0,2021,169.46809613754837,244012.92,0.0020813181883129164,32.0,0.8954435630469106,1
1689,52,52,True,True,False,False,552,9,False,25789.64,12116.4,115122.71,502.64,960.72,7482.28,0.0,2021,135.22000000000003,160511.03,0.002977353552398697,0.0,0.020000000000038654,4
5370,26,26,True,False,True,True,555,7,True,336442.53,160146.58,153149.48,27507.15,2390.85,23212.16,331.8,2021,704.9661072146739,672950.75,0.002891265541681129,0.0,23.768058392453213,3
3249,52,52,True,False,True,False,556,7,False,184923.58000000002,45869.89,5659.23,1623.42,0.0,7309.21,16230.57,2021,363.46054397357716,243761.91000000003,0.0044579751948687334,0.0,-55.894127777899314,4
2862,52,52,False,False,False,True,558,7,True,351179.38,0.0,37460.18,0.0,0.0,11659.19,0.0,2021,421.45934160974105,400298.75,0.0027436481941736047,0.0,0.6798716375053573,3
394,26,26,False,False,False,False,562,6,True,37230.54,0.0,0.0,680.0,0.0,1150.92,0.0,2021,27.02874955640597,38381.46,0.0026886829743148805,-66.0,-60.021062838623436,4
3902,52,52,True,False,True,False,565,5,False,189514.2,57025.14,14541.42,8160.4,793.43,8848.5,16633.559999999998,2021,465.13789190988814,269929.26,0.0049909650487398,57.0,-24.659604966287247,2
3065,52,52,True,True,False,False,567,9,False,96464.34,28236.56,116965.42,2532.3599999999997,0.0,11645.2,0.0,2021,404.559672186701,253311.52000000002,0.004395938347586075,0.0,20.243918631965926,3
4448,52,52,True,True,False,False,600,7,True,171186.2,122566.48,0.0,10769.16,0.0,9351.04,0.0,2021,708.9899999999999,303103.72,0.005858833789951522,15.0,4.229999999999791,1
38569,52,52,True,False,True,False,601,4,False,2263396.6300000004,983067.64,962668.37,55489.5,10822.49,140555.9,1001311.06,2021,5412.370000000001,4349688.540000001,0.003321656875229179,134.0,98.96000000000095,1
1902,52,52,False,False,False,False,603,6,True,89771.28,0.0,0.0,5409.66,0.0,2963.62,0.0,2021,102.0991281586101,92734.9,0.0047519631603282495,11.0,-1.956899260219842,2
5808,26,26,True,True,False,False,604,7,True,121259.54,35374.75,61667.96,9708.18,1588.84,8347.28,490.0,2021,498.4923444891268,226649.52999999997,0.007507368392948985,184.0,-47.79226143565825,2
136,0,0,True,False,True,False,605,8,True,0.0,5468.04,4638.62,61.14,0.0,306.26,0.0,2021,12.67172631136949,10412.92,0.0039867115514737135,0.0,1.0277065239430403,3
328,0,0,True,False,True,False,607,8,True,0.0,8202.06,6957.94,61.14,0.0,457.86,0.0,2021,19.000478509528214,15617.86,0.005054726543603474,0.0,1.526818409130719,3
1205,0,0,True,False,True,False,610,8,False,0.0,0.0,47796.53,0.0,92.82,1758.65,0.0,2021,56.84911436653082,49555.18,0.005281609852785531,39.0,-18.347254471862875,2
263,0,0,True,False,True,False,611,8,False,0.0,919.23,25923.58,400.0,0.0,1343.76,0.0,2021,14.442605687190882,28186.57,0.0021865450075237752,-39.0,1.0336149189438615,3
3418,26,26,True,False,True,False,612,7,True,182045.62,126383.36,39463.4,5440.74,8735.65,15575.77,11769.55,2021,453.86397505581886,363468.15,0.0034267508165881297,109.0,-11.217709127293574,2
1054,26,26,False,False,False,True,613,5,False,78593.56,22361.15,0.0,0.0,0.0,3028.64,0.0,2021,163.01016309637436,103983.34999999999,0.003986243660319039,0.0,10.757720931962297,3
1710,0,0,True,False,True,False,616,8,False,0.0,28955.98,155129.79,410.69000000000005,1675.49,8729.48,0.0,2021,180.31000000000003,192815.25000000003,0.002879828212938885,34.0,2.842170943040401e-14,2
295,52,52,False,False,False,True,618,6,False,14888.12,0.0,0.0,0.0,0.0,446.64,0.0,2021,20.918087459455077,15334.76,0.005122653865617454,0.0,1.1131036870409758,3
2400,52,52,True,False,True,False,620,6,False,135276.75,0.0,8475.0,991.83,0.0,4362.14,0.0,2021,217.13044977838732,148113.89,0.004873828000037914,4.0,6.540642074608911,1
1629,52,52,False,False,False,False,622,6,False,95121.02,0.0,11825.78,160.0,0.0,3452.92,48.0,2021,121.45476787490657,110399.72,0.004029023999957738,0.0,13.722260710967305,3
0,52,52,False,False,False,True,623,6,False,79403.99,0.0,0.0,0.0,0.0,2382.12,0.0,2021,250.85033656810452,81786.11,0.0,-2532.0,-0.0446553113898176,4
295,52,52,True,False,True,False,626,6,False,14936.52,0.0,3048.72,0.0,0.0,539.56,0.0,2021,23.585494585157406,18524.800000000003,0.004502772178142182,-2.0,-0.35602814103867075,4
1903,0,0,False,False,False,False,627,6,False,36924.94,0.0,51028.78,0.0,0.0,2638.61,0.0,2021,172.82867814131154,90592.33,0.0063304687405378425,-410.0,11.990310585436077,3
4190,0,0,True,True,False,False,629,9,False,0.0,39422.42,118130.35,278.64,2850.4,7245.64,48338.0,2021,217.33000000000004,164798.41000000003,0.005790470244457413,24.0,22.57000000000005,1
3607,0,0,True,False,True,False,630,9,False,0.0,4538.11,247284.1,1306.3,0.0,12565.66,21427.5,2021,144.1891490021918,264387.87,0.002727707730084235,23.0,16.703799313155017,1
4541,26,26,False,False,False,True,634,6,True,309270.47000000003,86516.61,217772.84,9705.31,10352.03,21363.27,0.0,2021,582.0389844623481,634923.1900000001,0.002560534303843023,-276.0,-158.61529121677097,4
549,0,0,True,False,True,False,635,7,False,36255.55,0.0,0.0,614.0,0.0,1118.37,0.0,2021,60.459999999999994,37373.920000000006,0.00487474151489366,1.0,2.9499999999999886,1
2194,52,52,False,False,False,False,636,6,False,79428.0,0.0,0.0,0.0,0.0,2382.84,76644.0,2021,36.387293915419555,81810.84,0.0034536819366489564,-1.0,-15.623600282868466,4
135,0,0,False,False,False,False,638,8,True,0.0,5973.0,11610.0,750.0,0.0,564.99,0.0,2021,14.741014951441613,18147.99,0.0024581141471781507,0.0,3.3030164839761813,3
78,0,0,False,False,False,False,639,8,False,680.79,0.0,36918.45,240.0,0.0,1364.82,0.0,2021,7.028266801603825,38964.06,0.000600906937028413,0.0,0.0,4
893,52,52,False,False,False,False,641,6,False,32349.99,0.0,0.0,897.95,0.0,1075.4,0.0,2021,14.802354674538888,33425.39,0.0034396531350880995,-26.0,6.72046134046907,3
1230,26,26,True,True,False,False,642,7,True,65575.89,10423.0,0.0,225.0,0.0,2291.22,0.0,2021,99.38985334119607,78290.11,0.0044659790076552125,0.0,-11.464877636347524,4
77,52,52,False,False,False,True,643,7,False,6132.71,30915.96,0.0,1260.0,82.07,1301.22,0.0,2021,6.6158716209853745,38349.89,0.0005885383598694308,2.0,-0.28415344057530767,2
118,26,26,False,False,False,False,644,6,False,18532.8,2157.46,0.0,230.0,0.0,632.21,0.0,2021,8.590103868626898,21322.469999999998,0.0014931474578955123,6.0,3.8800111943625515,1
112,0,0,False,False,False,False,645,8,True,10452.33,0.0,0.0,0.0,0.0,335.08,0.0,2021,13.645927492434375,10787.41,0.0036240431133097452,15.0,3.932403777235244,1
450,52,52,False,False,False,False,646,6,True,16715.52,0.0,77601.8,0.0,0.0,4715.87,0.0,2021,6.790964437350094,99033.19,0.0005582017792539397,0.0,0.0,4
152,52,52,False,False,False,False,694,6,True,71928.49,2574.9,3074.62,6470.0,2030.06,4252.41,0.0,2021,23.309999999999995,81830.42,0.0007274081296556018,-356.0,4.279999999999994,3
951,0,0,False,False,False,False,695,9,True,0.0,0.0,12808.21,0.0,101.24,428.03,0.0,2021,25.10168006685426,13236.24,0.011672853105055545,0.0,0.0,4
2542,52,52,True,False,True,False,696,5,True,114994.46,0.0,0.0,553.44,0.0,3477.51,209.12,2021,298.5,118471.97,0.007352657406462365,47.0,5.7099999999999795,1
540,26,26,False,False,False,True,706,6,True,33596.81,21486.56,7982.91,900.0,0.0,1936.99,0.0,2021,58.21740926553425,65003.27,0.0027276466721797735,21.0,7.307251977389257,1
1539,52,52,True,False,True,True,710,6,False,34585.28,117052.87,0.0,0.0,0.0,4549.14,0.0,2021,67.05,156187.29,0.0020567097717207284,93.0,-5.689999999999998,2
1944,52,52,True,True,False,False,711,7,False,129741.58,7149.16,143409.34,400.12,8075.1,14295.78,32865.36,2021,479.83,294595.86,0.0032784245234508086,0.0,33.55000000000001,3
3445,52,52,True,True,False,False,712,7,True,306219.42,121030.44,0.0,783.8199999999999,0.0,12876.58,0.0,2021,678.6400000000001,440126.44,0.0034740565307325795,54.0,-123.62999999999977,2
768,0,0,False,False,False,False,714,8,False,0.0,0.0,103280.03,0.0,0.0,3098.4,0.0,2021,53.90970190893122,106378.43,0.0019127600776670342,26.0,1.0384771299196274,1
272,52,52,False,False,False,True,718,7,True,30012.87,0.0,0.0,1450.0,0.0,972.89,0.0,2021,44.351042089793225,30985.76,0.0035446569732172847,0.0,4.711014045441701,3
5341,52,52,True,False,True,False,731,5,False,454062.63,90715.53,0.0,10529.35,0.0,16869.81,0.0,2021,741.3110474410746,561647.9700000001,0.0035428056743615423,-361.0,-41.120509791516724,4
1235,52,52,True,True,False,False,732,5,True,52405.92,36091.0,0.0,5200.0,0.0,2914.91,0.0,2021,216.59265528507484,91411.83,0.0056578696577699724,-275.0,-4.765807384152765,4
1496,52,52,True,False,True,False,736,7,False,149587.2,13184.1,0.0,1508.6499999999999,0.0,4958.57,0.0,2021,128.53568086978083,167729.87000000002,0.002614371121228825,6.0,-3.0253763178352813,2
358,26,26,False,False,False,False,747,6,True,40393.52,0.0,3850.2,198.22,29.53,1415.7,0.0,2021,35.0,45659.41999999999,0.002451574780223791,0.0,-3.000000000000007,4
302,0,0,False,False,False,True,749,8,False,0.0,0.0,12991.0,0.0,0.0,389.73,1145.08,2021,23.936469206960343,13380.73,0.006354095073495475,-21.0,-15.056493577954999,4
844,52,52,True,True,False,False,754,5,False,36120.25,0.0,0.0,510.0,0.0,1109.11,0.0,2021,104.55533983509511,37229.36,0.007979189177865028,12.0,5.035079123517107,1
3820,52,52,True,True,False,False,757,7,False,232462.41,41167.63,3319.92,5632.0599999999995,0.0,8656.5,807.0,2021,472.39429221566377,285606.45999999996,0.004703443981537155,65.0,9.30180417346321,1
3598,39,39,True,True,False,False,758,6,False,172073.52,54911.25,90119.9,35984.3,0.0,12286.69,0.0,2021,338.26056612812624,329391.36,0.003349222975965702,57.0,27.290459695113327,1
24655,52,52,True,False,True,False,760,4,True,872373.51,813523.23,0.0,68626.41,675.72,54483.13,1203457.66,2021,4695.51,1740379.8699999999,0.00618229660165027,98.0,-122.80999999999949,2
584,0,0,True,False,True,False,764,8,True,0.0,0.0,9768.96,0.0,0.0,293.07,0.0,2021,10.239778837470297,10062.029999999999,0.007685393417374947,-38.0,-0.6717207012058655,4
752,52,52,False,False,False,False,765,6,True,77637.31,0.0,10170.0,0.0,0.0,2634.22,0.0,2021,97.2,90441.53,0.002989332006208516,0.0,-17.299999999999997,4
211,26,26,False,False,False,False,770,6,True,11526.25,0.0,12999.539999999999,0.0,0.0,828.51,0.0,2021,43.449999999999996,25354.3,0.0037764565588809347,0.0,1.2099999999999937,3
1290,0,0,False,False,False,False,771,9,False,0.0,0.0,73284.42,0.0,0.0,2979.34,0.0,2021,170.95096391466586,76263.76,0.006157613402275682,29.0,20.471324159017513,1
3631,52,52,True,False,True,False,774,6,True,101137.8,23272.83,174592.63,1025.34,1241.73,10581.2,0.0,2021,374.33502608479955,309584.46,0.0037658602947863566,-614.0,5.564493773834329,3
2113,0,0,False,False,False,False,775,8,True,0.0,31442.74,80668.33,9304.0,172.53,4705.82,0.0,2021,156.27040259183838,116816.89000000001,0.004919064012498448,15.0,-14.940944715025779,2
21178,52,52,False,False,False,True,786,7,False,1059032.18,215772.3,285143.36,20674.28,51263.39,56837.98,443106.06,2021,3150.8700000000003,1616785.8199999998,0.005052487212848296,248.0,92.27000000000044,1
220,0,0,False,False,False,False,790,8,True,0.0,5101.4,4912.76,61.14,0.0,303.48,0.0,2021,11.84685523835105,10317.64,0.0049480321261353355,4.0,-0.0031858690364199305,2
249,26,26,True,True,False,False,794,6,False,15143.48,1773.0,35744.02,750.0,272.02,2648.67,0.0,2021,17.2767257582496,55309.17,0.0011858595408623636,-88.0,-2.9453879926971354,4
2466,26,26,True,True,False,True,795,8,True,86541.91,71582.74,29785.64,713.75,6119.16,8305.51,3172.5099999999998,2021,246.20000000000005,196215.80000000005,0.0039710612437278995,0.0,67.0682775035234,3
142,0,0,False,False,False,False,796,8,True,0.0,0.0,24384.57,0.0,513.06,791.53,0.0,2021,35.999999999999986,25176.1,0.0028399256329168497,0.0,0.4999999999999858,3
462,0,0,False,False,False,False,797,8,True,0.0,0.0,25669.68,0.0,0.0,892.96,0.0,2021,15.956988688391213,26562.64,0.0032324009072650494,37.0,-2.1794751698923456,2
1171,0,0,False,False,False,False,801,8,False,0.0,0.0,106567.54000000001,1836.0,0.0,4331.0,0.0,2021,84.0408731907134,110898.54000000001,0.0028287716898871083,-82.0,2.118283448480952,3
292,26,26,False,False,False,False,806,6,True,38429.39,0.0,17656.19,0.0,0.0,1682.57,0.0,2021,43.75999999999999,57768.15,0.0019567782962760082,0.0,5.759999999999984,3
5021,52,52,False,False,False,True,809,8,True,387100.14,62980.65,18119.23,3460.01,12432.36,22582.62,0.0,2021,236.78777465897457,490782.64,0.0022217007225515005,-5.0,110.61879223099531,3
1300,52,52,True,False,True,False,810,8,False,2142.4,108152.98,53949.99,0.0,628.96,6080.66,0.0,2021,152.71,170326.03,0.002615919593788826,1.0,15.870000000000033,1
6083,52,52,True,True,False,False,811,6,True,236037.57,82253.74,293159.69,4652.719999999999,29147.48,30617.49,20474.57,2021,599.9941522155511,642068.49,0.002975439060138722,-623.0,-28.767655466961514,4
937,52,52,True,False,True,False,812,8,True,10790.44,0.0,72003.29999999999,309.96000000000004,513.57,3155.25,290.5,2021,45.9652294482,85948.98999999999,0.002414591870089627,3.0,10.346432352717244,1
584,0,0,False,False,False,False,818,8,False,0.0,0.0,19943.42,607.45,0.0,628.68,0.0,2021,31.42100301690798,20572.1,0.006584727682568679,34.0,-1.436673000423184,2
521,26,26,False,False,False,False,824,6,True,43804.76,0.0,8500.0,0.0,0.0,1739.14,0.0,2021,32.97999999999999,54043.9,0.0024254789261043334,0.0,0.4399999999999906,3
205,52,52,False,False,False,True,826,6,True,30950.24,0.0,3976.88,0.0,0.0,1127.35,0.0,2021,47.52,36054.47,0.0027375119942657676,0.0,1.5699999999999932,3
563,0,0,False,False,False,False,830,9,False,0.0,14911.0,15266.0,0.0,155.87,1234.92,0.0,2021,25.4,31411.92,0.003806944741680868,405.0,0.990000000000002,1
837,0,0,False,False,False,False,833,8,False,0.0,24984.27,14419.39,50.0,0.0,1473.0,0.0,2021,53.62892221148886,40876.66,0.005183067452243554,-23.0,-1.9449572200987575,4
925,0,0,False,False,False,False,834,8,False,0.0,9795.62,42024.9,7708.9,686.51,2657.26,5392.8,2021,85.16,54477.780000000006,0.005151922142814576,9.0,-29.460000000000008,2
2090,52,52,False,False,False,False,837,8,False,21240.1,0.0,111819.74,712.57,900.05,5548.25,0.0,2021,188.92000000000004,138608.09,0.004533394699028316,19.0,-5.579999999999956,2
1673,26,26,True,True,False,False,840,6,False,158114.69,0.0,0.0,7473.34,0.0,5117.11,0.0,2021,131.16,163231.8,0.0028697489440135584,-1.0,-17.11232695257985,4
345,26,26,False,False,False,False,843,6,True,31536.18,0.0,0.0,0.0,0.0,946.09,0.0,2021,24.69999999999999,32482.27,0.0028419187161081894,0.0,-0.3000000000000078,4
735,0,0,False,False,False,False,847,8,False,0.0,0.0,116565.35,130.0,0.0,5283.17,0.0,2021,76.41594953204459,121848.52,0.0019449812455567303,0.0,0.0,4
6135,52,52,True,False,True,False,854,7,False,543501.55,100010.25,26367.19,1855.81,0.0,20577.11,771.72,2021,797.1423354043767,690456.1,0.003202868808254834,73.0,-237.53488553614704,2
1620,52,52,True,False,True,False,855,7,False,139392.77,24135.8,0.0,600.0,0.0,4935.86,691.0,2021,192.57100061772678,168464.42999999996,0.003315467185838782,15.0,-32.578999382273224,2
233,26,26,False,False,False,True,862,7,False,12140.03,0.0,0.0,330.0,0.0,380.7,11900.0,2021,11.634808712767379,12520.730000000001,0.004158416006416295,0.0,-1.4005031163774877,4
1333,0,0,False,False,False,False,866,8,True,0.0,0.0,50999.94,2287.35,0.0,1644.37,0.0,2021,76.7556755358711,52644.310000000005,0.00607601568115843,12.0,-61.09709216127892,2
283,0,0,False,False,False,False,871,8,False,0.0,0.0,14111.23,525.23,0.0,731.82,0.0,2021,16.75903819109027,14843.05,0.004639750344443555,11.0,-1.2644529646740352,2
2453,0,0,False,False,False,False,873,8,False,0.0,0.0,108829.13,996.25,96.37,3902.14,0.0,2021,142.78,112731.27,0.0052497432430241376,84.0,-20.11000000000007,2
48094,52,52,True,True,False,False,878,4,True,2311081.79,1492357.53,243139.59,130914.13,19861.05,151434.6,1317864.46,2021,7319.620000000001,4198013.51,0.004469365633178232,249.0,250.84999999999945,1
3575,52,52,False,False,False,False,885,5,False,137894.14,82704.16,8368.27,1709.58,0.0,6954.48,111689.82999999997,2021,364.76,235921.05000000002,0.004840329582356893,132.0,329.4256147351313,1
1412,52,52,True,False,True,False,888,6,False,65448.13,0.0,2880.8,0.0,0.0,2049.87,0.0,2021,104.63430912500077,70378.79999999999,0.005461507650221991,-26.0,11.136362478487683,3
553,52,52,False,False,False,False,889,6,True,43779.2,5277.75,0.0,155.0,0.0,1479.46,0.0,2021,32.68196078959271,50536.409999999996,0.0026601873911314554,5.0,-3.608313200577811,2
1499,26,26,True,False,True,False,891,6,True,109390.75,0.0,0.0,1776.96,0.0,3370.57,0.0,2021,205.54222728963816,112761.32,0.0049225619957072135,7.0,-67.48943459351597,2
1899,26,26,True,True,False,False,897,8,True,79213.45999999999,21978.0,322020.71,1961.04,3581.99,19745.41,360.0,2021,86.8247913927169,442957.58,0.0009166894196680419,-39.0,-3.114960399154384,4
437,52,52,False,False,False,False,904,6,True,17148.28,0.0,0.0,1331.25,0.0,581.01,0.0,2021,27.519405625701427,17729.289999999997,0.006185415800629548,0.0,-4.79078729480565,4
2490,0,0,True,True,False,True,905,8,False,0.0,0.0,73767.0,850.0,0.0,2937.51,0.0,2021,79.04825919556662,76704.51,0.00578395531086386,0.0,-25.755647910758114,4
1324,0,0,False,False,False,False,907,8,False,0.0,0.0,14519.31,0.0,2015.74,770.28,0.0,2021,11.362803380870107,15289.59,0.00802215222609605,0.0,-1.0381232725897132,4
4669,26,26,True,False,True,False,909,5,False,134493.18,44409.91,0.0,3399.55,0.0,5552.06,90.0,2021,500.03000000000003,184455.15,0.008283601199321602,76.0,18.79000000000002,1
